"word_0";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"кубриер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"лейхнер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"лиознер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"лувер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"лютцелер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"мисионер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"митер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"наполеондер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"нонстейджер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"олессерер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"паппер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"пастижер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"педрер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"подкластер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"подуйветер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"подштейгер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"преангер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"разновер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"реахтер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"редтенбахер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"рыдваньер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"сагер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"сен-вальер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"сенефельдер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"симкер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"скваер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"скуттер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"стабер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"стоккипер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"субмарин-мастер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"тараканер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"тэкер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фартицер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фелтьцейхмейстер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фирталер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фолл-ривер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фрессер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фри-дайвер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"фэнчер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"хаймвер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"харцер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"хекслер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"царемейстер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"цвирнер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"цейцлер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"чанлер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шайтлендер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шенцер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шеровер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шетер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шеф-гарпунер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шперер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шпиглер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"штольдер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"штрейхбрехер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"шумомер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"элевейтер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"эрер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"эрнстер";"5e-06";"2.1356714627393045e-06";"1.1705875363574406e-05";"0.01976167059560409";"0.008440887189417217";"0.04626553059363092";"7.696595";"3.2874796603524037";"18.01907635878199"
"cd-плеер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"абдер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"автодизайнер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"альтюссер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"антилидер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"аспергер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"аудиоплеер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"аудиоплейер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"баккер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"баллмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"бемер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"берингер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"брендер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"бундесканцлер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"вапер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"вейцзекер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"вельтмайстер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"ветивер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"видеомастер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"видеоплеер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"вицеканцлер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"вотер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гексамер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"геннер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"геролдмейстер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гессер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гетер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гигер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гитер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гофмаклер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гретер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"грос-фатер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"гудлер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"даннекер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"дроссельмайер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"евер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"еволюционер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"жавер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"жер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"звукоинженер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"иегер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"ильмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"интернет-сервер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"кадавер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"кальдер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"капрер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"керхер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"кеттнер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"килоампер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"киношлягер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"киппер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"китнер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"клепфер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"клестер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"козер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"колибер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"консьюмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"котроллер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"кошмидер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"куаффер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"кэмпер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"кянгавер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"лабрюер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"лакиер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"ланкестер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"ледбитер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"лейб-кучер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"леснер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"литтерер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"лутер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"маркетинг-менеджер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"медиаплеер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"метцгер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"миронер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"мустангер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"наноразмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"напрмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"неактер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"нереволюционер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"обер-камердинер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"отмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"па-де-патинер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"панцер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"парадер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"пекер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"перформер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"пламмер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"по-вечер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
"полкамер";"4e-06";"1.5554977945431006e-06";"1.0286056714941094e-05";"0.01580933647648327";"0.00614784700558988";"0.040653932905673484";"6.157276";"2.394407309598291";"15.833522536386413"
